t,vx,vy
20.5,0.19455316422365093,0.07218046565604648
20.5,0.19455316422365093,0.07218046565604648
20.6,0.19992789813514955,0.07627982718229707
20.6,0.19992789813514955,0.07627982718229707
20.7,0.2050577453718119,0.0803315162995743
20.7,0.2050577453718119,0.0803315162995743
20.8,0.20993642251224487,0.08433300083406788
20.8,0.20993642251224487,0.08433300083406788
20.9,0.21455795378701562,0.08828177998819799
20.9,0.21455795378701562,0.08828177998819799
21.0,0.21891667839822057,0.09217538590353133
21.0,0.21891667839822057,0.09217538590353133
21.1,0.2230072574532567,0.09601138520311342
21.1,0.2230072574532567,0.09601138520311342
21.2,0.2268246805042961,0.09978738051224907
21.2,0.2268246805042961,0.09978738051224907
21.3,0.2303642716854582,0.10350101195678389
21.3,0.2303642716854582,0.10350101195678389
21.4,0.2336216954401615,0.10714995863794921
21.4,0.2336216954401615,0.10714995863794921
21.5,0.2365929618316374,0.11073194008284742
21.5,0.2365929618316374,0.11073194008284742
21.6,0.23927443143010424,0.11424471766967424
21.6,0.23927443143010424,0.11424471766967424
21.7,0.24166281977061366,0.11768609602678358
21.7,0.24166281977061366,0.11768609602678358
21.8,0.24375520137610907,0.12105392440472386
21.8,0.24375520137610907,0.12105392440472386
21.9,0.24554901334076987,0.12434609802038665
21.9,0.24554901334076987,0.12434609802038665
22.0,0.24704205846925006,0.1275605593724268
22.0,0.24704205846925006,0.1275605593724268
22.1,0.24823250796796814,0.13069529952713474
22.1,0.24823250796796814,0.13069529952713474
22.2,0.24911890368515016,0.13374835937395388
22.2,0.24911890368515016,0.13374835937395388
22.3,0.2497001598968837,0.13671783084986122
22.3,0.2497001598968837,0.13671783084986122
22.4,0.2499755646369938,0.13960185813184503
22.4,0.2499755646369938,0.13960185813184503
22.5,0.2499447805691123,0.14239863879673295
22.5,0.2499447805691123,0.14239863879673295
22.6,0.24960784539987285,0.14510642494764883
22.6,0.24960784539987285,0.14510642494764883
22.7,0.24896517183272515,0.14772352430639044
22.7,0.24896517183272515,0.14772352430639044
22.8,0.24801754706242451,0.15024830127104877
22.8,0.24801754706242451,0.15024830127104877
22.9,0.24676613181081689,0.1526791779382061
22.9,0.24676613181081689,0.1526791779382061
23.0,0.24521245890509996,0.15501463508907373
23.0,0.24521245890509996,0.15501463508907373
23.1,0.2433584314003009,0.157253213138955
23.1,0.2433584314003009,0.157253213138955
23.2,0.2412063202482727,0.15939351304943747
23.2,0.2412063202482727,0.15939351304943747
23.3,0.23875876151606176,0.1614341972027468
23.3,0.23875876151606176,0.1614341972027468
23.4,0.23601875315705492,0.16337399023771443
23.4,0.23601875315705492,0.16337399023771443
23.5,0.2329896513388623,0.16521167984683638
23.5,0.2329896513388623,0.16521167984683638
23.6,0.22967516633243118,0.16694611753392646
23.6,0.22967516633243118,0.16694611753392646
23.7,0.22607935796742812,0.16857621933188852
23.7,0.22607935796742812,0.16857621933188852
23.8,0.22220663065945526,0.17010096648016096
23.8,0.22220663065945526,0.17010096648016096
23.9,0.21806172801519202,0.17151940606140878
23.9,0.21806172801519202,0.17151940606140878
24.0,0.21364972702207036,0.17283065159706587
24.0,0.21364972702207036,0.17283065159706587
24.1,0.2089760318295987,0.1740338836013554
24.1,0.2089760318295987,0.1740338836013554
24.2,0.20404636712995708,0.17512835009344158
24.2,0.20404636712995708,0.17512835009344158
24.3,0.19886677114596296,0.17611336706739317
24.3,0.19886677114596296,0.17611336706739317
24.4,0.19344358823500307,0.17698831891966524
24.4,0.19344358823500307,0.17698831891966524
24.5,0.18778346111799182,0.17775265883383096
24.5,0.18778346111799182,0.17775265883383096
24.6,0.18189332274286493,0.17840590912232443
24.6,0.18189332274286493,0.17840590912232443
24.7,0.1757803877925882,0.17894766152497943
24.7,0.1757803877925882,0.17894766152497943
24.8,0.1694521438480717,0.17937757746417915
24.8,0.1694521438480717,0.17937757746417915
24.9,0.16291634221681964,0.17969538825645595
24.9,0.16291634221681964,0.17969538825645595
25.0,0.1561809884385481,0.1799008952804099
25.0,0.1561809884385481,0.1799008952804099
25.1,0.14925433247939984,0.17999397010084048
25.1,0.14925433247939984,0.17999397010084048
25.2,0.1421448586267674,0.1799745545490147
25.2,0.1421448586267674,0.1799745545490147
25.3,0.13486127509710208,0.17984266075902045
25.3,0.13486127509710208,0.17984266075902045
25.4,0.1274125033694376,0.17959837116018312
25.4,0.1274125033694376,0.17959837116018312
25.5,0.11980766725769432,0.17924183842555003
25.5,0.11980766725769432,0.17924183842555003
25.6,0.11205608173514663,0.17877328537647466
25.6,0.11205608173514663,0.17877328537647466
25.7,0.10416724152474727,0.17819300484336065
25.7,0.10416724152474727,0.17819300484336065
25.8,0.09615080946927956,0.17750135948265225
25.8,0.09615080946927956,0.17750135948265225
25.9,0.08801660469557966,0.17669878155018584
25.9,0.08801660469557966,0.17669878155018584
26.0,0.07977459058733803,0.17578577263104422
26.0,0.07977459058733803,0.17578577263104422
26.1,0.07143486258119831,0.17476290332608208
26.1,0.07143486258119831,0.17476290332608208
26.2,0.06300763580111025,0.1736308128953192
26.2,0.06300763580111025,0.1736308128953192
26.3,0.05450323254608024,0.17239020885842377
26.3,0.05450323254608024,0.17239020885842377
26.4,0.04593206964664575,0.17104186655253525
26.4,0.04593206964664575,0.17104186655253525
26.5,0.03730464570556102,0.1695866286477046
26.5,0.03730464570556102,0.1695866286477046
26.6,0.02863152823831927,0.16802540462025212
26.6,0.02863152823831927,0.16802540462025212
26.7,0.019923340729272085,0.16635917018437502
26.7,0.019923340729272085,0.16635917018437502
26.8,0.011190749619185513,0.16458896668235748
26.8,0.011190749619185513,0.16458896668235748
26.9,0.0024444512401839663,0.16271590043376555
26.9,0.0024444512401839663,0.16271590043376555
27.0,-0.00630484128591468,0.1607411420440338
27.0,-0.00630484128591468,0.1607411420440338
27.1,-0.01504641116983987,0.1586659256728745
27.1,-0.01504641116983987,0.1586659256728745
27.2,-0.023769551081590238,0.15649154826296846
27.2,-0.023769551081590238,0.15649154826296846
27.3,-0.03246357626557617,0.15421936872941797
27.3,-0.03246357626557617,0.15421936872941797
27.4,-0.041117837628108854,0.15185080711046864
27.4,-0.041117837628108854,0.15185080711046864
27.5,-0.0497217347812084,0.1493873436800325
27.5,-0.0497217347812084,0.1493873436800325
27.6,-0.0582647290267536,0.14683051802256422
27.6,-0.0582647290267536,0.14683051802256422
27.7,-0.06673635626506927,0.14418192807087152
27.7,-0.06673635626506927,0.14418192807087152
27.8,-0.07512623981213984,0.141443229107459
27.8,-0.07512623981213984,0.141443229107459
27.9,-0.08342410310974974,0.13861613273003004
27.9,-0.08342410310974974,0.13861613273003004
28.0,-0.09161978231298169,0.13570240578179482
28.0,-0.09161978231298169,0.13570240578179482
28.1,-0.09970323873965749,0.1327038692472499
28.1,-0.09970323873965749,0.1327038692472499
28.2,-0.10766457116646622,0.12962239711412282
28.2,-0.10766457116646622,0.12962239711412282
28.3,-0.1154940279567244,0.12645991520219074
28.3,-0.1154940279567244,0.12645991520219074
28.4,-0.12318201900491506,0.12321839995970506
28.4,-0.12318201900491506,0.12321839995970506
28.5,-0.1307191274833638,0.11989987722817678
28.5,-0.1307191274833638,0.11989987722817678
28.6,-0.1380961213766772,0.11650642097629024
28.6,-0.1380961213766772,0.11650642097629024
28.7,-0.14530396478980667,0.11304015200374123
28.7,-0.14530396478980667,0.11304015200374123
28.8,-0.1523338290158902,0.10950323661580581
28.8,-0.1523338290158902,0.10950323661580581
28.9,-0.15917710335031413,0.1058978852694696
28.9,-0.15917710335031413,0.1058978852694696
29.0,-0.1658254056377495,0.10222635119196495
29.0,-0.1658254056377495,0.10222635119196495
29.1,-0.17227059253924434,0.0984909289725768
29.1,-0.17227059253924434,0.0984909289725768
29.2,-0.17850476950679545,0.09469395312859881
29.2,-0.17850476950679545,0.09469395312859881
29.3,-0.1845203004531823,0.09083779664633682
29.3,-0.1845203004531823,0.09083779664633682
29.4,-0.19030981710522035,0.08692486949806866
29.4,-0.19030981710522035,0.08692486949806866
29.5,-0.19586622802897158,0.08295761713589085
29.5,-0.19586622802897158,0.08295761713589085
29.6,-0.20118272731586678,0.07893851896339026
29.6,-0.20118272731586678,0.07893851896339026
29.7,-0.20625280291909223,0.07487008678609712
29.7,-0.20625280291909223,0.07487008678609712
29.8,-0.21107024463003132,0.07075486324168934
29.8,-0.21107024463003132,0.07075486324168934
29.9,-0.2156291516849947,0.06659542021092558
29.9,-0.2156291516849947,0.06659542021092558
30.0,-0.2199239399929175,0.062394357210304494
30.0,-0.2199239399929175,0.062394357210304494
30.1,-0.22394934897517293,0.05815429976745112
30.1,-0.22394934897517293,0.05815429976745112
30.2,-0.2277004480091229,0.05387789778024711
30.2,-0.2277004480091229,0.05387789778024711
30.3,-0.2311726424675144,0.0495678238607319
30.3,-0.2311726424675144,0.0495678238607319
