t,vx,vy
70.3,-0.12589579235062748,0.05254676074058905
70.4,-0.11826069827350988,0.0568338758854638
70.4,-0.11826069827350988,0.0568338758854638
70.5,-0.1104807496291501,0.06108547170793265
70.5,-0.1104807496291501,0.06108547170793265
70.6,-0.1025654758817768,0.06529889109900258
70.6,-0.1025654758817768,0.06529889109900258
70.7,-0.09452457225195184,0.0694715008087057
70.7,-0.09452457225195184,0.0694715008087057
70.8,-0.08636788784113025,0.07360069309179895
70.8,-0.08636788784113025,0.07360069309179895
70.9,-0.07810541356774658,0.07768388733751522
70.9,-0.07810541356774658,0.07768388733751522
71.0,-0.06974726992958914,0.08171853168236523
71.0,-0.06974726992958914,0.08171853168236523
71.1,-0.061303694607451525,0.08570210460496737
71.1,-0.061303694607451525,0.08570210460496737
71.2,-0.0527850299252632,0.08963211650191479
71.2,-0.0527850299252632,0.08963211650191479
71.3,-0.04420171018202311,0.09350611124370037
71.3,-0.04420171018202311,0.09350611124370037
71.4,-0.03556424887110116,0.09732166770971344
71.4,-0.03556424887110116,0.09732166770971344
71.5,-0.026883225802514808,0.10107640130136496
71.5,-0.026883225802514808,0.10107640130136496
71.6,-0.018169274143984736,0.10476796543238255
71.6,-0.018169274143984736,0.10476796543238255
71.7,-0.009433067396642859,0.10839405299534886
71.7,-0.009433067396642859,0.10839405299534886
71.8,-0.0006853063213148853,0.11195239780357234
71.8,-0.0006853063213148853,0.11195239780357234
71.9,0.008063294168559441,0.11544077600737596
71.9,0.008063294168559441,0.11544077600737596
72.0,0.01680201813136873,0.11885700748393442
72.0,0.01680201813136873,0.11885700748393442
72.1,0.025520161723009555,0.12219895719977852
72.1,0.025520161723009555,0.12219895719977852
72.2,0.034207046307757005,0.12546453654512008
72.2,0.034207046307757005,0.12546453654512008
72.3,0.04285203153826695,0.1286517046391683
72.3,0.04285203153826695,0.1286517046391683
72.4,0.05144452838865778,0.13175846960561038
72.4,0.05144452838865778,0.13175846960561038
72.5,0.05997401212475614,0.13478288981747233
72.5,0.05997401212475614,0.13478288981747233
72.6,0.0684300351955706,0.1377230751105712
72.6,0.0684300351955706,0.1377230751105712
72.7,0.07680224003023954,0.14057718796480517
72.7,0.07680224003023954,0.14057718796480517
72.8,0.08508037172476021,0.14334344465254656
72.8,0.08508037172476021,0.14334344465254656
72.9,0.09325429060295969,0.14602011635341022
72.9,0.09325429060295969,0.14602011635341022
73.0,0.1013139846363377,0.14860553023471304
73.0,0.1013139846363377,0.14860553023471304
73.1,0.10924958170754535,0.1510980704969383
73.1,0.10924958170754535,0.1510980704969383
73.2,0.11705136170249039,0.15349617938355717
73.2,0.11705136170249039,0.15349617938355717
73.3,0.12470976841626884,0.15579835815457796
73.3,0.12470976841626884,0.15579835815457796
73.4,0.1322154212583169,0.15800316802320727
73.4,0.1322154212583169,0.15800316802320727
73.5,0.13955912674246157,0.16010923105504726
73.5,0.13955912674246157,0.16010923105504726
73.6,0.1467318897477951,0.1621152310292586
73.6,0.1467318897477951,0.1621152310292586
73.7,0.15372492453656542,0.16401991426115492
73.7,0.15372492453656542,0.16401991426115492
73.8,0.16052966551561698,0.16582209038571696
73.8,0.16052966551561698,0.16582209038571696
73.9,0.16713777772816063,0.16752063310152973
73.9,0.16713777772816063,0.16752063310152973
74.0,0.1735411670630605,0.16911448087468606
74.0,0.1735411670630605,0.16911448087468606
74.1,0.17973199016910774,0.17060263760220992
74.1,0.17973199016910774,0.17060263760220992
74.2,0.18570266406213867,0.17198417323458778
74.2,0.18570266406213867,0.17198417323458778
74.3,0.19144587541325145,0.17325822435702068
74.3,0.19144587541325145,0.17325822435702068
74.4,0.19695458950670988,0.17442399472902897
74.4,0.19695458950670988,0.17442399472902897
74.5,0.2022220588565992,0.17548075578207775
74.5,0.2022220588565992,0.17548075578207775
74.6,0.20724183147164685,0.17642784707490802
74.6,0.20724183147164685,0.17642784707490802
74.7,0.2120077587581053,0.17726467670629067
74.7,0.2120077587581053,0.17726467670629067
74.8,0.2165140030510154,0.17799072168494637
74.8,0.2165140030510154,0.17799072168494637
74.9,0.22075504476460867,0.17860552825639692
74.9,0.22075504476460867,0.17860552825639692
75.0,0.2247256891531168,0.17910871218654817
75.0,0.2247256891531168,0.17910871218654817
75.1,0.22842107267368048,0.17949995900182314
75.1,0.22842107267368048,0.17949995900182314
75.2,0.23183666894358354,0.17977902418569783
75.2,0.23183666894358354,0.17977902418569783
75.3,0.23496829428450566,0.17994573333151634
75.3,0.23496829428450566,0.17994573333151634
75.4,0.23781211284700357,0.1799999822514891
75.4,0.23781211284700357,0.1799999822514891
75.5,0.24036464130894983,0.17994173704180705
75.5,0.24036464130894983,0.17994173704180705
75.6,0.2426227531421649,0.17977103410383025
75.6,0.2426227531421649,0.17977103410383025
75.7,0.24458368244202244,0.17948798012133835
75.7,0.24458368244202244,0.17948798012133835
75.8,0.24624502731533865,0.17909275199385652
75.8,0.24624502731533865,0.17909275199385652
75.9,0.24760475282238986,0.17858559672609933
75.9,0.24760475282238986,0.17858559672609933
76.0,0.24866119346945945,0.17796683127360044
76.0,0.24866119346945945,0.17796683127360044
76.1,0.24941305524885968,0.17723684234462592
76.1,0.24941305524885968,0.17723684234462592
76.2,0.24985941722392857,0.17639608615849436
76.2,0.24985941722392857,0.17639608615849436
76.3,0.24999973265706305,0.1754450881604541
76.3,0.24999973265706305,0.1754450881604541
76.4,0.24983382967940343,0.1743844426932978
76.4,0.24983382967940343,0.1743844426932978
76.5,0.2493619115013518,0.1732148126259169
76.5,0.2493619115013518,0.1732148126259169
76.6,0.24858455616366415,0.17193692893903015
76.6,0.24858455616366415,0.17193692893903015
76.7,0.2475027158294235,0.17055159026834535
76.7,0.2475027158294235,0.17055159026834535
76.8,0.246117715617758,0.16905966240543652
76.8,0.246117715617758,0.16905966240543652
76.9,0.24443125198073742,0.1674620777566541
76.9,0.24443125198073742,0.1674620777566541
77.0,0.24244539062542947,0.1657598347603997
77.0,0.24244539062542947,0.1657598347603997
77.1,0.24016256398366834,0.16395399726313536
77.1,0.24016256398366834,0.16395399726313536
77.2,0.23758556823263036,0.1620456938545148
77.2,0.23758556823263036,0.1620456938545148
77.3,0.23471755986986395,0.16003611716204993
77.3,0.23471755986986395,0.16003611716204993
77.4,0.23156205184697892,0.15792652310575958
77.4,0.23156205184697892,0.15792652310575958
77.5,0.22812290926671566,0.15571823011325836
77.5,0.22812290926671566,0.15571823011325836
77.6,0.2244043446486809,0.15341261829578323
77.6,0.2244043446486809,0.15341261829578323
77.7,0.22041091276953642,0.15101112858566987
77.7,0.22041091276953642,0.15101112858566987
77.8,0.2161475050839672,0.14851526183581457
77.8,0.2161475050839672,0.14851526183581457
77.9,0.21161934373326316,0.1459265778816927
77.9,0.21161934373326316,0.1459265778816927
78.0,0.20683197514884516,0.14324669456650993
78.0,0.20683197514884516,0.14324669456650993
78.1,0.20179126325858207,0.14047728673010387
78.1,0.20179126325858207,0.14047728673010387
78.2,0.19650338230421524,0.13762008516222501
78.2,0.19650338230421524,0.13762008516222501
78.3,0.19097480927867966,0.1346768755208465
78.3,0.19097480927867966,0.1346768755208465
78.4,0.18521231599260032,0.1316494972161894
78.4,0.18521231599260032,0.1316494972161894
78.5,0.17922296077967093,0.1285398422611483
78.5,0.17922296077967093,0.1285398422611483
78.6,0.17301407985107467,0.12534985408884608
78.6,0.17301407985107467,0.12534985408884608
78.7,0.1665932783095498,0.12208152633805264
78.7,0.1665932783095498,0.12208152633805264
78.8,0.1599684208340803,0.11873690160722267
78.8,0.1599684208340803,0.11873690160722267
78.9,0.15314762204665716,0.11531807017794167
78.9,0.15314762204665716,0.11531807017794167
79.0,0.14613923657287478,0.11182716870856468
79.0,0.14613923657287478,0.11182716870856468
79.1,0.13895184880855896,0.10826637889887582
79.1,0.13895184880855896,0.10826637889887582
79.2,0.1315942624049628,0.10463792612659842
79.2,0.1315942624049628,0.10463792612659842
