t,expected_x,expected_y,actual_x,actual_y,expected_error,actual_error,error_difference
23.45,3.270785353980843,4.8646073230095785,1.9111326563327187,4.876050055416454,1.3597008473729641,0.12394994458354613,1.235750902789418
23.5,3.251391371481869,4.874304314259065,1.9211527691297134,4.875871694560773,1.330239525750467,0.1241283054392266,1.2061112203112403
23.549999999999997,3.2319973889828963,4.884001305508551,1.8923431233650454,4.876459922056441,1.3396754919951606,0.12354007794355937,1.2161354140516012
23.599999999999998,3.2126034064839226,4.893698296758039,1.8538729656706738,4.877222846526364,1.3588303246737252,0.12277715347363571,1.2360531712000895
23.65,3.193209423984947,4.903395288007527,1.8537639984270393,4.877187991987574,1.3397017841343208,0.12281200801242598,1.2168897761218949
23.7,3.1738154414859734,4.913092279257014,1.8631967552866802,4.877038177580579,1.3111145025749873,0.12296182241942066,1.1881526801555666
23.75,3.154421458987001,4.9227892705065,1.834942312345157,4.8775441394552015,1.3202546497954621,0.12245586054479851,1.1977987892506636
23.799999999999997,3.1350274764880286,4.932486261755986,1.7973134976943062,4.878210552253303,1.3388146031852772,0.1217894477466972,1.21702515543858
23.849999999999998,3.115633493989055,4.942183253005473,1.797016297358324,4.878170445793104,1.3201700461446229,0.12182955420689634,1.1983404919377265
23.9,3.0962395114900794,4.95188024425496,1.8060033540806268,4.87803842451807,1.2923474595590634,0.12196157548193032,1.170385884077133
23.95,3.076845528991105,4.961577235504447,1.7796506077897878,4.878451393275522,1.29985559553235,0.12154860672447843,1.1783069888078717
24.0,3.057451546492131,4.971274226753934,1.7445107857133961,4.879004303110512,1.3161790076290558,0.12099569688948808,1.1951833107395677
24.049999999999997,3.038057563993159,4.980971218003421,1.7273037623414327,4.879251260849592,1.3146948232300264,0.12074873915040829,1.193946084079618
24.099999999999998,3.0186635814941862,4.990668209252907,1.714334143839349,4.879068246845747,1.3090950437390954,0.12093175315425331,1.188163290584842
24.15,2.9991833868512288,5.0,1.6802469285114614,4.877379214708269,1.3246241875050484,0.1226207852917307,1.2020034022133177
24.2,2.9775002552401553,5.0,1.6406963365481413,4.874379072885758,1.342693313590027,0.1256209271142419,1.217072386475785
24.25,2.9558171236290818,5.0,1.6257682745576836,4.872857298043654,1.3361119741911271,0.12714270195634558,1.2089692722347816
24.299999999999997,2.93413399201801,5.0,1.6167665117056453,4.871610072576128,1.323609100772753,0.12838992742387223,1.1952191733488808
24.349999999999998,2.9124508604069366,5.0,1.584094821012558,4.866501199263197,1.3350474512891608,0.13349880073680342,1.2015486505523574
24.4,2.890767728795865,5.0,1.545385805895998,4.859664284881929,1.3526812748772135,0.14033571511807086,1.2123455597591426
24.45,2.8690845971847896,5.0,1.5288631243952997,4.856306790982342,1.3479025686019823,0.14369320901765814,1.2042093595843242
24.5,2.847401465573716,5.0,1.5176684457430656,4.853702453997971,1.3377566579890967,0.14629754600202904,1.1914591119870677
24.549999999999997,2.8257183339626444,5.0,1.4851953901343928,4.846185091140885,1.3493186388386176,0.15381490885911475,1.1955037299795028
24.599999999999998,2.804035202351571,5.0,1.4473276737704404,4.8367197049873205,1.3664976300192206,0.1632802950126795,1.2032173350065412
24.65,2.7823520707404956,5.0,1.4299793790145845,4.831843466074643,1.3627870403066562,0.168156533925357,1.1946305063812992
24.7,2.760668939129424,5.0,1.4175467234220647,4.827913652476001,1.3541015461666073,0.1720863475239991,1.1820151986426082
24.75,2.7389858075183504,5.0,1.3852143541478783,4.8182884381860065,1.3659122371725356,0.1817115618139935,1.1842006753585421
24.799999999999997,2.7173026759072787,5.0,1.3478697795207366,4.806500827071922,1.3830359314310978,0.19349917292807817,1.1895367585030197
24.849999999999998,2.695619544296205,5.0,1.3305192027191628,4.800512688973058,1.3795992642193304,0.1994873110269424,1.180111953192388
24.9,2.6739364126851317,5.0,1.3179526491652946,4.795749828882907,1.3712804597640786,0.20425017111709298,1.1670302886469857
24.95,2.6522532810740564,5.0,1.2860753841895871,4.783999979206775,1.3831478789046185,0.2160000207932251,1.1671478581113934
25.0,2.6305701494629847,5.0,1.2493326794439354,4.7698113576009815,1.400287027603315,0.23018864239901848,1.1700983852042965
25.049999999999997,2.608887017851913,5.0,1.2366462661816742,4.764496036975401,1.3923026959482603,0.2355039630245992,1.156798732923661
25.099999999999998,2.5872038862408395,5.0,1.2297318900446594,4.761236798851845,1.3783098659878177,0.23876320114815464,1.139546664839663
25.15,2.565520754629766,5.0,1.199349522403619,4.7481104511255054,1.3891983949726205,0.25188954887449455,1.137308846098126
25.2,2.5438376230186908,5.0,1.163057402504095,4.731924302664408,1.4065626885661013,0.26807569733559156,1.1384869912305098
25.25,2.5221544914076173,5.0,1.154146057942347,4.727692249693889,1.3948471546764105,0.2723077503061111,1.1225394043702994
25.299999999999997,2.5004713597965456,5.0,1.151833381002878,4.7263354957844514,1.3761237803018342,0.27366450421554855,1.1024592760862857
25.349999999999998,2.478788228185474,5.0,1.1225763956797354,4.7122597221293905,1.3864000151967788,0.2877402778706095,1.0986597373261693
25.4,2.4571050965744003,5.0,1.0865594009442705,4.694497545160569,1.404182058610348,0.27722959686923754,1.1269524617411104
25.45,2.435421964963325,5.0,1.0801986193288733,4.6915570572412495,1.3898803421483141,0.27481108400309157,1.1150692581452226
25.5,2.4137388333522516,5.0,1.081133623186108,4.692246852858769,1.3676800231550081,0.27498447241219676,1.0926955507428113
